"ensembl_gene_id"	"external_gene_name"	"gene_biotype"
"ENSG00000175003"	"SLC22A1"	"protein_coding"
"ENSG00000175048"	"ZDHHC14"	"protein_coding"
"ENSG00000175073"	"VCPIP1"	"protein_coding"
"ENSG00000175104"	"TRAF6"	"protein_coding"
"ENSG00000175115"	"PACS1"	"protein_coding"
"ENSG00000175274"	"TP53I11"	"protein_coding"
"ENSG00000175283"	"DOLK"	"protein_coding"
"ENSG00000175305"	"CCNE2"	"protein_coding"
"ENSG00000175309"	"PHYKPL"	"protein_coding"
"ENSG00000175324"	"LSM1"	"protein_coding"
"ENSG00000175334"	"BANF1"	"protein_coding"
"ENSG00000175348"	"TMEM9B"	"protein_coding"
"ENSG00000175352"	"NRIP3"	"protein_coding"
"ENSG00000175356"	"SCUBE2"	"protein_coding"
"ENSG00000175376"	"EIF1AD"	"protein_coding"
"ENSG00000175390"	"EIF3F"	"protein_coding"
"ENSG00000175414"	"ARL10"	"protein_coding"
"ENSG00000175416"	"CLTB"	"protein_coding"
"ENSG00000175449"	"RFESD"	"protein_coding"
"ENSG00000175467"	"SART1"	"protein_coding"
"ENSG00000175471"	"MCTP1"	"protein_coding"
"ENSG00000175482"	"POLD4"	"protein_coding"
"ENSG00000175505"	"CLCF1"	"protein_coding"
"ENSG00000175536"	"LIPT2"	"protein_coding"
"ENSG00000175550"	"DRAP1"	"protein_coding"
"ENSG00000175556"	"LONRF3"	"protein_coding"
"ENSG00000175564"	"UCP3"	"protein_coding"
"ENSG00000175573"	"C11orf68"	"protein_coding"
"ENSG00000175575"	"PAAF1"	"protein_coding"
"ENSG00000175581"	"MRPL48"	"protein_coding"
"ENSG00000175591"	"P2RY2"	"protein_coding"
"ENSG00000175592"	"FOSL1"	"protein_coding"
"ENSG00000175600"	"SUGCT"	"protein_coding"
"ENSG00000175602"	"CCDC85B"	"protein_coding"
"ENSG00000175606"	"TMEM70"	"protein_coding"
"ENSG00000175611"	"ERCC6L2-AS1"	"lncRNA"
"ENSG00000175634"	"RPS6KB2"	"protein_coding"
"ENSG00000175745"	"NR2F1"	"protein_coding"
"ENSG00000175764"	"TTLL11"	"protein_coding"
"ENSG00000175768"	"TOMM5"	"protein_coding"
"ENSG00000175787"	"ZNF169"	"protein_coding"
"ENSG00000175806"	"MSRA"	"protein_coding"
"ENSG00000175854"	"SWI5"	"protein_coding"
"ENSG00000175893"	"ZDHHC21"	"protein_coding"
"ENSG00000175895"	"PLEKHF2"	"protein_coding"
"ENSG00000176058"	"TPRN"	"protein_coding"
"ENSG00000176087"	"SLC35A4"	"protein_coding"
"ENSG00000176101"	"SSNA1"	"protein_coding"
"ENSG00000176125"	"UFSP1"	"protein_coding"
"ENSG00000176209"	"SMIM19"	"protein_coding"
"ENSG00000176248"	"ANAPC2"	"protein_coding"
"ENSG00000176340"	"COX8A"	"protein_coding"
"ENSG00000176386"	"CDC26"	"protein_coding"
"ENSG00000176399"	"DMRTA1"	"protein_coding"
"ENSG00000176406"	"RIMS2"	"protein_coding"
"ENSG00000176410"	"DNAJC30"	"protein_coding"
"ENSG00000176428"	"VPS37D"	"protein_coding"
"ENSG00000176595"	"KBTBD11"	"protein_coding"
"ENSG00000176623"	"RMDN1"	"protein_coding"
"ENSG00000176731"	"RBIS"	"protein_coding"
"ENSG00000176788"	"BASP1"	"protein_coding"
"ENSG00000176853"	"FAM91A1"	"protein_coding"
"ENSG00000176884"	"GRIN1"	"protein_coding"
"ENSG00000176896"	"TCEANC"	"protein_coding"
"ENSG00000176919"	"C8G"	"protein_coding"
"ENSG00000176928"	"GCNT4"	"protein_coding"
"ENSG00000176933"	"TOB2P1"	"processed_pseudogene"
"ENSG00000176973"	"FAM89B"	"protein_coding"
"ENSG00000176978"	"DPP7"	"protein_coding"
"ENSG00000177030"	"DEAF1"	"protein_coding"
"ENSG00000177034"	"MTX3"	"protein_coding"
"ENSG00000177042"	"TMEM80"	"protein_coding"
"ENSG00000177076"	"ACER2"	"protein_coding"
"ENSG00000177103"	"DSCAML1"	"protein_coding"
"ENSG00000177105"	"RHOG"	"protein_coding"
"ENSG00000177106"	"EPS8L2"	"protein_coding"
"ENSG00000177125"	"ZBTB34"	"protein_coding"
"ENSG00000177156"	"TALDO1"	"protein_coding"
"ENSG00000177189"	"RPS6KA3"	"protein_coding"
"ENSG00000177225"	"GATD1"	"protein_coding"
"ENSG00000177239"	"MAN1B1"	"protein_coding"
"ENSG00000177335"	"LY6S-AS1"	"lncRNA"
"ENSG00000177485"	"ZBTB33"	"protein_coding"
"ENSG00000177542"	"SLC25A22"	"protein_coding"
"ENSG00000177570"	"SAMD12"	"protein_coding"
"ENSG00000177595"	"PIDD1"	"protein_coding"
"ENSG00000177666"	"PNPLA2"	"protein_coding"
"ENSG00000177679"	"SRRM3"	"protein_coding"
"ENSG00000177683"	"THAP5"	"protein_coding"
"ENSG00000177685"	"CRACR2B"	"protein_coding"
"ENSG00000177688"	"SUMO4"	"protein_coding"
"ENSG00000177697"	"CD151"	"protein_coding"
"ENSG00000177700"	"POLR2L"	"protein_coding"
"ENSG00000177706"	"FAM20C"	"protein_coding"
"ENSG00000177733"	"HNRNPA0"	"protein_coding"
"ENSG00000177738"	"ANXA2R-OT1"	"lncRNA"
"ENSG00000177830"	"CHID1"	"protein_coding"
"ENSG00000177839"	"PCDHB9"	"protein_coding"
"ENSG00000177854"	"TMEM187"	"protein_coding"
"ENSG00000177879"	"AP3S1"	"protein_coding"
"ENSG00000177932"	"ZNF354C"	"protein_coding"
"ENSG00000177943"	"MAMDC4"	"protein_coding"
"ENSG00000177951"	"BET1L"	"protein_coding"
"ENSG00000177963"	"RIC8A"	"protein_coding"
"ENSG00000178105"	"DDX10"	"protein_coding"
"ENSG00000178209"	"PLEC"	"protein_coding"
"ENSG00000178234"	"GALNT11"	"protein_coding"
"ENSG00000178301"	"AQP11"	"protein_coding"
"ENSG00000178338"	"ZNF354B"	"protein_coding"
"ENSG00000178381"	"ZFAND2A"	"protein_coding"
"ENSG00000178409"	"BEND3"	"protein_coding"
"ENSG00000178425"	"NT5DC1"	"protein_coding"
"ENSG00000178445"	"GLDC"	"protein_coding"
"ENSG00000178460"	"MCMDC2"	"protein_coding"
"ENSG00000178538"	"CA8"	"protein_coding"
"ENSG00000178605"	"GTPBP6"	"protein_coding"
"ENSG00000178665"	"ZNF713"	"protein_coding"
"ENSG00000178685"	"PARP10"	"protein_coding"
"ENSG00000178719"	"GRINA"	"protein_coding"
"ENSG00000178814"	"OPLAH"	"protein_coding"
"ENSG00000178896"	"EXOSC4"	"protein_coding"
"ENSG00000178913"	"TAF7"	"protein_coding"
"ENSG00000178947"	"SMIM10L2A"	"protein_coding"
"ENSG00000178966"	"RMI1"	"protein_coding"
"ENSG00000178996"	"SNX18"	"protein_coding"
"ENSG00000179041"	"RRS1"	"protein_coding"
"ENSG00000179071"	"CCDC89"	"protein_coding"
"ENSG00000179083"	"FAM133A"	"protein_coding"
"ENSG00000179091"	"CYC1"	"protein_coding"
"ENSG00000179119"	"SPTY2D1"	"protein_coding"
"ENSG00000179222"	"MAGED1"	"protein_coding"
"ENSG00000179240"	"GVQW3"	"protein_coding"
"ENSG00000179241"	"LDLRAD3"	"protein_coding"
"ENSG00000179292"	"TMEM151A"	"protein_coding"
"ENSG00000179406"	"LINC00174"	"lncRNA"
"ENSG00000179431"	"FJX1"	"protein_coding"
"ENSG00000179526"	"SHARPIN"	"protein_coding"
"ENSG00000179532"	"DNHD1"	"protein_coding"
"ENSG00000179562"	"GCC1"	"protein_coding"
"ENSG00000179632"	"MAF1"	"protein_coding"
"ENSG00000179698"	"WDR97"	"protein_coding"
"ENSG00000179832"	"MROH1"	"protein_coding"
"ENSG00000179886"	"TIGD5"	"protein_coding"
"ENSG00000179950"	"PUF60"	"protein_coding"
"ENSG00000179978"	"NAIPP2"	"transcribed_unprocessed_pseudogene"
"ENSG00000180071"	"ANKRD18A"	"protein_coding"
"ENSG00000180155"	"LYNX1"	"protein_coding"
"ENSG00000180182"	"MED14"	"protein_coding"
"ENSG00000180190"	"TDRP"	"protein_coding"
"ENSG00000180233"	"ZNRF2"	"protein_coding"
"ENSG00000180354"	"MTURN"	"protein_coding"
"ENSG00000180425"	"C11orf71"	"protein_coding"
"ENSG00000180535"	"BHLHA15"	"protein_coding"
"ENSG00000180537"	"RNF182"	"protein_coding"
"ENSG00000180543"	"TSPYL5"	"protein_coding"
"ENSG00000180573"	"H2AC6"	"protein_coding"
"ENSG00000180596"	"H2BC4"	"protein_coding"
"ENSG00000180694"	"TMEM64"	"protein_coding"
"ENSG00000180720"	"CHRM4"	"protein_coding"
"ENSG00000180773"	"SLC36A4"	"protein_coding"
"ENSG00000180815"	"MAP3K15"	"protein_coding"
"ENSG00000180822"	"PSMG4"	"protein_coding"
"ENSG00000180879"	"SSR4"	"protein_coding"
"ENSG00000180900"	"SCRIB"	"protein_coding"
"ENSG00000180921"	"FAM83H"	"protein_coding"
"ENSG00000180964"	"TCEAL8"	"protein_coding"
"ENSG00000180992"	"MRPL14"	"protein_coding"
"ENSG00000181016"	"LSMEM1"	"protein_coding"
"ENSG00000181085"	"MAPK15"	"protein_coding"
"ENSG00000181090"	"EHMT1"	"protein_coding"
"ENSG00000181097"	"LINC02878"	"lncRNA"
"ENSG00000181104"	"F2R"	"protein_coding"
"ENSG00000181135"	"ZNF707"	"protein_coding"
"ENSG00000181191"	"PJA1"	"protein_coding"
"ENSG00000181220"	"ZNF746"	"protein_coding"
"ENSG00000181264"	"TLCD5"	"protein_coding"
"ENSG00000181315"	"ZNF322"	"protein_coding"
"ENSG00000181404"	"WASHC1"	"protein_coding"
"ENSG00000181444"	"ZNF467"	"protein_coding"
"ENSG00000181472"	"ZBTB2"	"protein_coding"
"ENSG00000181544"	"FANCB"	"protein_coding"
"ENSG00000181638"	"ZFP41"	"protein_coding"
"ENSG00000181690"	"PLAG1"	"protein_coding"
"ENSG00000181704"	"YIPF6"	"protein_coding"
"ENSG00000181751"	"MACIR"	"protein_coding"
"ENSG00000181790"	"ADGRB1"	"protein_coding"
"ENSG00000181830"	"SLC35C1"	"protein_coding"
"ENSG00000182095"	"TNRC18"	"protein_coding"
"ENSG00000182103"	"FAM181B"	"protein_coding"
"ENSG00000182111"	"ZNF716"	"protein_coding"
"ENSG00000182150"	"ERCC6L2"	"protein_coding"
"ENSG00000182154"	"MRPL41"	"protein_coding"
"ENSG00000182158"	"CREB3L2"	"protein_coding"
"ENSG00000182165"	"TP53TG1"	"lncRNA"
"ENSG00000182197"	"EXT1"	"protein_coding"
"ENSG00000182208"	"MOB2"	"protein_coding"
"ENSG00000182220"	"ATP6AP2"	"protein_coding"
"ENSG00000182272"	"B4GALNT4"	"protein_coding"
"ENSG00000182287"	"AP1S2"	"protein_coding"
"ENSG00000182307"	"C8orf33"	"protein_coding"
"ENSG00000182325"	"FBXL6"	"protein_coding"
"ENSG00000182359"	"KBTBD3"	"protein_coding"
"ENSG00000182372"	"CLN8"	"protein_coding"
"ENSG00000182378"	"PLCXD1"	"protein_coding"
"ENSG00000182484"	"WASH6P"	"protein_coding"
"ENSG00000182518"	"VCF2"	"protein_coding"
"ENSG00000182648"	"RNF32-DT"	"lncRNA"
"ENSG00000182704"	"TSKU"	"protein_coding"
"ENSG00000182712"	"CMC4"	"protein_coding"
"ENSG00000182759"	"MAFA"	"protein_coding"
"ENSG00000182791"	"CCDC87"	"protein_coding"
"ENSG00000182872"	"RBM10"	"protein_coding"
"ENSG00000182890"	"GLUD2"	"protein_coding"
"ENSG00000182919"	"C11orf54"	"protein_coding"
"ENSG00000182934"	"SRPRA"	"protein_coding"
"ENSG00000182952"	"HMGN4"	"protein_coding"
"ENSG00000183020"	"AP2A2"	"protein_coding"
"ENSG00000183137"	"CEP57L1"	"protein_coding"
"ENSG00000183161"	"FANCF"	"protein_coding"
"ENSG00000183309"	"ZNF623"	"protein_coding"
"ENSG00000183337"	"BCOR"	"protein_coding"
"ENSG00000183354"	"BRD10"	"protein_coding"
"ENSG00000183665"	"TRMT12"	"protein_coding"
"ENSG00000183696"	"UPP1"	"protein_coding"
"ENSG00000183718"	"TRIM52"	"protein_coding"
"ENSG00000183779"	"ZNF703"	"protein_coding"
"ENSG00000183808"	"RBM12B"	"protein_coding"
"ENSG00000183826"	"BTBD9"	"protein_coding"
"ENSG00000183943"	"PRKX"	"protein_coding"
"ENSG00000184014"	"DENND5A"	"protein_coding"
"ENSG00000184083"	"FAM120C"	"protein_coding"
"ENSG00000184194"	"GPR173"	"protein_coding"
"ENSG00000184205"	"TSPYL2"	"protein_coding"
"ENSG00000184216"	"IRAK1"	"protein_coding"
"ENSG00000184232"	"OAF"	"protein_coding"
"ENSG00000184281"	"TSSC4"	"protein_coding"
"ENSG00000184347"	"SLIT3"	"protein_coding"
"ENSG00000184357"	"H1-5"	"protein_coding"
"ENSG00000184368"	"MAP7D2"	"protein_coding"
"ENSG00000184428"	"TOP1MT"	"protein_coding"
"ENSG00000184465"	"WDR27"	"protein_coding"
"ENSG00000184481"	"FOXO4"	"protein_coding"
"ENSG00000184489"	"PTP4A3"	"protein_coding"
"ENSG00000184524"	"CEND1"	"protein_coding"
"ENSG00000184545"	"DUSP8"	"protein_coding"
"ENSG00000184584"	"STING1"	"protein_coding"
"ENSG00000184634"	"MED12"	"protein_coding"
"ENSG00000184661"	"CDCA2"	"protein_coding"
"ENSG00000184675"	"AMER1"	"protein_coding"
"ENSG00000184709"	"LRRC26"	"protein_coding"
"ENSG00000184743"	"ATL3"	"protein_coding"
"ENSG00000184785"	"SMIM10"	"protein_coding"
"ENSG00000184786"	"DYNLT2"	"protein_coding"
"ENSG00000184831"	"APOO"	"protein_coding"
"ENSG00000184840"	"TMED9"	"protein_coding"
"ENSG00000184863"	"RBM33"	"protein_coding"
"ENSG00000184867"	"ARMCX2"	"protein_coding"
"ENSG00000184903"	"IMMP2L"	"protein_coding"
"ENSG00000184933"	"OR6A2"	"protein_coding"
"ENSG00000184956"	"MUC6"	"protein_coding"
"ENSG00000184995"	"IFNE"	"protein_coding"
"ENSG00000185000"	"DGAT1"	"protein_coding"
"ENSG00000185010"	"F8"	"protein_coding"
"ENSG00000185015"	"CA13"	"protein_coding"
"ENSG00000185055"	"EFCAB10"	"protein_coding"
"ENSG00000185085"	"INTS5"	"protein_coding"
"ENSG00000185101"	"ANO9"	"protein_coding"
"ENSG00000185122"	"HSF1"	"protein_coding"
"ENSG00000185127"	"C6orf120"	"protein_coding"
"ENSG00000185130"	"H2BC13"	"protein_coding"
"ENSG00000185189"	"NRBP2"	"protein_coding"
"ENSG00000185201"	"IFITM2"	"protein_coding"
"ENSG00000185222"	"TCEAL9"	"protein_coding"
"ENSG00000185250"	"PPIL6"	"protein_coding"
"ENSG00000185261"	"KIAA0825"	"protein_coding"
"ENSG00000185305"	"ARL15"	"protein_coding"
"ENSG00000185345"	"PRKN"	"protein_coding"
"ENSG00000185467"	"KPNA7"	"protein_coding"
"ENSG00000185475"	"TMEM179B"	"protein_coding"
"ENSG00000185507"	"IRF7"	"protein_coding"
"ENSG00000185515"	"BRCC3"	"protein_coding"
"ENSG00000185522"	"LMNTD2"	"protein_coding"
"ENSG00000185585"	"OLFML2A"	"protein_coding"
"ENSG00000185627"	"PSMD13"	"protein_coding"
"ENSG00000185670"	"ZBTB3"	"protein_coding"
"ENSG00000185697"	"MYBL1"	"protein_coding"
"ENSG00000185728"	"YTHDF3"	"protein_coding"
"ENSG00000185730"	"ZNF696"	"protein_coding"
"ENSG00000185753"	"CXorf38"	"protein_coding"
"ENSG00000185760"	"KCNQ5"	"protein_coding"
"ENSG00000185803"	"SLC52A2"	"protein_coding"
"ENSG00000185825"	"BCAP31"	"protein_coding"
"ENSG00000185885"	"IFITM1"	"protein_coding"
"ENSG00000185900"	"POMK"	"protein_coding"
"ENSG00000185920"	"PTCH1"	"protein_coding"
"ENSG00000185942"	"NKAIN3"	"protein_coding"
"ENSG00000185963"	"BICD2"	"protein_coding"
"ENSG00000185973"	"TMLHE"	"protein_coding"
"ENSG00000186088"	"GSAP"	"protein_coding"
"ENSG00000186106"	"ANKRD46"	"protein_coding"
"ENSG00000186130"	"ZBTB6"	"protein_coding"
"ENSG00000186166"	"CENATAC"	"protein_coding"
"ENSG00000186174"	"BCL9L"	"protein_coding"
"ENSG00000186193"	"SAPCD2"	"protein_coding"
"ENSG00000186280"	"KDM4D"	"protein_coding"
"ENSG00000186314"	"PRELID2"	"protein_coding"
"ENSG00000186318"	"BACE1"	"protein_coding"
"ENSG00000186350"	"RXRA"	"protein_coding"
"ENSG00000186376"	"ZNF75D"	"protein_coding"
"ENSG00000186416"	"NKRF"	"protein_coding"
"ENSG00000186462"	"NAP1L2"	"protein_coding"
"ENSG00000186470"	"BTN3A2"	"protein_coding"
"ENSG00000186472"	"PCLO"	"protein_coding"
"ENSG00000186480"	"INSIG1"	"protein_coding"
"ENSG00000186577"	"SMIM29"	"protein_coding"
"ENSG00000186591"	"UBE2H"	"protein_coding"
"ENSG00000186625"	"KATNA1"	"protein_coding"
"ENSG00000186638"	"KIF24"	"protein_coding"
"ENSG00000186660"	"ZFP91"	"protein_coding"
"ENSG00000186767"	"SPIN4"	"protein_coding"
"ENSG00000186787"	"SPIN2B"	"protein_coding"
"ENSG00000186871"	"ERCC6L"	"protein_coding"
"ENSG00000186918"	"ZNF395"	"protein_coding"
"ENSG00000187024"	"PTRH1"	"protein_coding"
"ENSG00000187049"	"TMEM216"	"protein_coding"
"ENSG00000187079"	"TEAD1"	"protein_coding"
"ENSG00000187186"	""	"protein_coding"
"ENSG00000187189"	"TSPYL4"	"protein_coding"
"ENSG00000187239"	"FNBP1"	"protein_coding"
"ENSG00000187240"	"DYNC2H1"	"protein_coding"
"ENSG00000187257"	"RSBN1L"	"protein_coding"
"ENSG00000187325"	"TAF9B"	"protein_coding"
"ENSG00000187372"	"PCDHB13"	"protein_coding"
"ENSG00000187391"	"MAGI2"	"protein_coding"
"ENSG00000187475"	"H1-6"	"protein_coding"
"ENSG00000187486"	"KCNJ11"	"protein_coding"
"ENSG00000187566"	"NHLRC1"	"protein_coding"
"ENSG00000187601"	"MAGEH1"	"protein_coding"
"ENSG00000187609"	"EXD3"	"protein_coding"
"ENSG00000187626"	"ZKSCAN4"	"protein_coding"
"ENSG00000187678"	"SPRY4"	"protein_coding"
"ENSG00000187713"	"TMEM203"	"protein_coding"
"ENSG00000187735"	"TCEA1"	"protein_coding"
"ENSG00000187742"	"SECISBP2"	"protein_coding"
"ENSG00000187764"	"SEMA4D"	"protein_coding"
"ENSG00000187772"	"LIN28B"	"protein_coding"
"ENSG00000187837"	"H1-2"	"protein_coding"
"ENSG00000187840"	"EIF4EBP1"	"protein_coding"
"ENSG00000187866"	"PABIR1"	"protein_coding"
"ENSG00000187954"	"ZFTRAF1"	"protein_coding"
"ENSG00000187987"	"ZSCAN23"	"protein_coding"
"ENSG00000188021"	"UBQLN2"	"protein_coding"
"ENSG00000188070"	"ZFTA"	"protein_coding"
"ENSG00000188112"	"C6orf132"	"protein_coding"
"ENSG00000188124"	"OR2AG2"	"protein_coding"
"ENSG00000188153"	"COL4A5"	"protein_coding"
"ENSG00000188185"	"LINC00265"	"lncRNA"
"ENSG00000188186"	"LAMTOR4"	"protein_coding"
"ENSG00000188191"	"PRKAR1B"	"protein_coding"
"ENSG00000188211"	"NCR3LG1"	"protein_coding"
"ENSG00000188229"	"TUBB4B"	"protein_coding"
"ENSG00000188312"	"CENPP"	"protein_coding"
"ENSG00000188343"	"CIBAR1"	"protein_coding"
"ENSG00000188352"	"FOCAD"	"protein_coding"
"ENSG00000188372"	"ZP3"	"protein_coding"
"ENSG00000188394"	"GPR21"	"protein_coding"
"ENSG00000188419"	"CHM"	"protein_coding"
"ENSG00000188428"	"BLOC1S5"	"protein_coding"
"ENSG00000188483"	"IER5L"	"protein_coding"
"ENSG00000188486"	"H2AX"	"protein_coding"
"ENSG00000188566"	"NDOR1"	"protein_coding"
"ENSG00000188573"	"FBLL1"	"protein_coding"
"ENSG00000188580"	"NKAIN2"	"protein_coding"
"ENSG00000188647"	"PTAR1"	"protein_coding"
"ENSG00000188706"	"ZDHHC9"	"protein_coding"
"ENSG00000188732"	"FAM221A"	"protein_coding"
"ENSG00000188747"	"NOXA1"	"protein_coding"
"ENSG00000188763"	"FZD9"	"protein_coding"
"ENSG00000188818"	"ZDHHC11"	"protein_coding"
"ENSG00000188833"	"ENTPD8"	"protein_coding"
"ENSG00000188856"	"RPSAP47"	"processed_pseudogene"
"ENSG00000188917"	"TRMT2B"	"protein_coding"
"ENSG00000188921"	"HACD4"	"protein_coding"
"ENSG00000188938"	"FAM120AOS"	"protein_coding"
"ENSG00000188986"	"NELFB"	"protein_coding"
"ENSG00000188994"	"ZNF292"	"protein_coding"
"ENSG00000188997"	"KCTD21"	"protein_coding"
"ENSG00000189007"	"ADAT2"	"protein_coding"
"ENSG00000189043"	"NDUFA4"	"protein_coding"
"ENSG00000189056"	"RELN"	"protein_coding"
"ENSG00000189057"	"FAM111B"	"protein_coding"
"ENSG00000189077"	"TMEM120A"	"protein_coding"
"ENSG00000189143"	"CLDN4"	"protein_coding"
"ENSG00000189221"	"MAOA"	"protein_coding"
"ENSG00000189241"	"TSPYL1"	"protein_coding"
"ENSG00000189298"	"ZKSCAN3"	"protein_coding"
"ENSG00000189367"	"KIAA0408"	"protein_coding"
"ENSG00000189369"	"GSPT2"	"protein_coding"
"ENSG00000189376"	"C8orf76"	"protein_coding"
"ENSG00000189420"	"ZFP92"	"protein_coding"
"ENSG00000196116"	"TDRD7"	"protein_coding"
"ENSG00000196150"	"ZNF250"	"protein_coding"
"ENSG00000196152"	"ZNF79"	"protein_coding"
"ENSG00000196204"	"RNF216P1"	"lncRNA"
"ENSG00000196205"	"EEF1A1P5"	"processed_pseudogene"
"ENSG00000196230"	"TUBB"	"protein_coding"
"ENSG00000196247"	"ZNF107"	"protein_coding"
"ENSG00000196262"	"PPIA"	"protein_coding"
"ENSG00000196275"	"GTF2IRD2"	"protein_coding"
"ENSG00000196284"	"SUPT3H"	"protein_coding"
"ENSG00000196295"	"GARS1-DT"	"lncRNA"
"ENSG00000196305"	"IARS1"	"protein_coding"
"ENSG00000196313"	"POM121"	"protein_coding"
"ENSG00000196323"	"ZBTB44"	"protein_coding"
"ENSG00000196335"	"STK31"	"protein_coding"
"ENSG00000196338"	"NLGN3"	"protein_coding"
"ENSG00000196358"	"NTNG2"	"protein_coding"
"ENSG00000196363"	"WDR5"	"protein_coding"
"ENSG00000196366"	"C9orf163"	"lncRNA"
"ENSG00000196367"	"TRRAP"	"protein_coding"
"ENSG00000196368"	"NUDT11"	"protein_coding"
"ENSG00000196371"	"FUT4"	"protein_coding"
"ENSG00000196378"	"ZNF34"	"protein_coding"
"ENSG00000196411"	"EPHB4"	"protein_coding"
"ENSG00000196422"	"PPP1R26"	"protein_coding"
"ENSG00000196440"	"ARMCX4"	"protein_coding"
"ENSG00000196453"	"ZNF777"	"protein_coding"
"ENSG00000196456"	"ZNF775"	"protein_coding"
"ENSG00000196459"	"TRAPPC2"	"protein_coding"
"ENSG00000196507"	"TCEAL3"	"protein_coding"
"ENSG00000196511"	"TPK1"	"protein_coding"
"ENSG00000196569"	"LAMA2"	"protein_coding"
"ENSG00000196584"	"XRCC2"	"protein_coding"
"ENSG00000196586"	"MYO6"	"protein_coding"
"ENSG00000196591"	"HDAC2"	"protein_coding"
"ENSG00000196597"	"ZNF782"	"protein_coding"
"ENSG00000196611"	"MMP1"	"protein_coding"
"ENSG00000196636"	"SDHAF3"	"protein_coding"
"ENSG00000196642"	"RABL6"	"protein_coding"
"ENSG00000196652"	"ZKSCAN5"	"protein_coding"
"ENSG00000196655"	"TRAPPC4"	"protein_coding"
"ENSG00000196683"	"TOMM7"	"protein_coding"
"ENSG00000196711"	"ALKAL1"	"protein_coding"
"ENSG00000196715"	"VKORC1L1"	"protein_coding"
"ENSG00000196739"	"COL27A1"	"protein_coding"
"ENSG00000196741"	"LINC01560"	"lncRNA"
"ENSG00000196743"	"GM2A"	"protein_coding"
"ENSG00000196747"	"H2AC13"	"protein_coding"
"ENSG00000196781"	"TLE1"	"protein_coding"
"ENSG00000196787"	"H2AC11"	"protein_coding"
"ENSG00000196812"	"ZSCAN16"	"protein_coding"
"ENSG00000196814"	"MVB12B"	"protein_coding"
"ENSG00000196821"	"ILRUN"	"protein_coding"
"ENSG00000196844"	"PATE2"	"protein_coding"
"ENSG00000196873"	"ZNG1C"	"protein_coding"
"ENSG00000196911"	"KPNA5"	"protein_coding"
"ENSG00000196914"	"ARHGEF12"	"protein_coding"
"ENSG00000196923"	"PDLIM7"	"protein_coding"
"ENSG00000196924"	"FLNA"	"protein_coding"
"ENSG00000196937"	"FAM3C"	"protein_coding"
"ENSG00000196954"	"CASP4"	"protein_coding"
"ENSG00000196976"	"LAGE3"	"protein_coding"
"ENSG00000196998"	"WDR45"	"protein_coding"
"ENSG00000197008"	"ZNF138"	"protein_coding"
"ENSG00000197021"	"EOLA2"	"protein_coding"
"ENSG00000197024"	"ZNF398"	"protein_coding"
"ENSG00000197037"	"ZSCAN25"	"protein_coding"
"ENSG00000197043"	"ANXA6"	"protein_coding"
"ENSG00000197061"	"H4C3"	"protein_coding"
"ENSG00000197062"	"ZSCAN26"	"protein_coding"
"ENSG00000197070"	"ARRDC1"	"protein_coding"
"ENSG00000197081"	"IGF2R"	"protein_coding"
"ENSG00000197093"	"GAL3ST4"	"protein_coding"
"ENSG00000197136"	"PCNX3"	"protein_coding"
"ENSG00000197140"	"ADAM32"	"protein_coding"
"ENSG00000197150"	"ABCB8"	"protein_coding"
"ENSG00000197153"	"H3C12"	"protein_coding"
"ENSG00000197157"	"SND1"	"protein_coding"
"ENSG00000197172"	"MAGEA6"	"protein_coding"
"ENSG00000197180"	"ATP6AP1-DT"	"lncRNA"
"ENSG00000197181"	"PIWIL2"	"protein_coding"
"ENSG00000197191"	"CYSRT1"	"protein_coding"
"ENSG00000197217"	"ENTPD4"	"protein_coding"
"ENSG00000197238"	"H4C11"	"protein_coding"
"ENSG00000197258"	"EIF4BP6"	"processed_pseudogene"
"ENSG00000197265"	"GTF2E2"	"protein_coding"
"ENSG00000197275"	"RAD54B"	"protein_coding"
"ENSG00000197279"	"ZNF165"	"protein_coding"
"ENSG00000197283"	"SYNGAP1"	"protein_coding"
"ENSG00000197343"	"ZNF655"	"protein_coding"
"ENSG00000197345"	"MRPL21"	"protein_coding"
"ENSG00000197355"	"UAP1L1"	"protein_coding"
"ENSG00000197362"	"ZNF786"	"protein_coding"
"ENSG00000197363"	"ZNF517"	"protein_coding"
"ENSG00000197375"	"SLC22A5"	"protein_coding"
